SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Sinusoid,12-Stretch,577.000,29.894,0.682,0.902
Sinusoid,12-Stretch,577.200,29.901,0.689,0.854
Sinusoid,12-Stretch,577.400,29.908,0.696,0.927
Sinusoid,12-Stretch,577.600,29.915,0.703,0.902
Sinusoid,12-Stretch,577.800,29.921,0.709,0.878
Sinusoid,12-Stretch,578.000,29.928,0.716,0.951
Sinusoid,12-Stretch,578.200,29.935,0.723,0.878
Sinusoid,12-Stretch,578.400,29.942,0.73,0.951
Sinusoid,12-Stretch,578.600,29.948,0.736,1.000
Sinusoid,12-Stretch,578.800,29.955,0.743,1.049
Sinusoid,12-Stretch,579.000,29.962,0.75,1.049
Sinusoid,12-Stretch,579.200,29.968,0.756,1.049
Sinusoid,12-Stretch,579.400,29.975,0.763,1.049
Sinusoid,12-Stretch,579.600,29.982,0.77,1.049
Sinusoid,12-Stretch,579.800,29.987,0.775,1.049
Sinusoid,12-Stretch,580.000,29.995,0.783,1.049
Sinusoid,12-Stretch,580.200,30,0.788,1.049
Sinusoid,12-Stretch,580.400,30.006,0.794,1.049
Sinusoid,12-Stretch,580.600,30.011,0.799,1.073
Sinusoid,12-Stretch,580.800,30.016,0.804,1.073
Sinusoid,12-Stretch,581.000,30.022,0.81,1.073
Sinusoid,12-Stretch,581.200,30.027,0.815,1.098
Sinusoid,12-Stretch,581.400,30.032,0.82,1.049
Sinusoid,12-Stretch,581.600,30.038,0.826,1.098
Sinusoid,12-Stretch,581.800,30.043,0.831,1.122
Sinusoid,12-Stretch,582.000,30.048,0.836,1.049
Sinusoid,12-Stretch,582.200,30.053,0.841,1.122
Sinusoid,12-Stretch,582.400,30.059,0.847,1.098
Sinusoid,12-Stretch,582.600,30.064,0.852,1.196
Sinusoid,12-Stretch,582.800,30.07,0.858,1.220
Sinusoid,12-Stretch,583.000,30.075,0.863,1.220
Sinusoid,12-Stretch,583.200,30.08,0.868,1.244
Sinusoid,12-Stretch,583.400,30.085,0.873,1.220
Sinusoid,12-Stretch,583.600,30.091,0.879,1.244
Sinusoid,12-Stretch,583.800,30.095,0.883,1.244
Sinusoid,12-Stretch,584.000,30.101,0.889,1.244
Sinusoid,12-Stretch,584.200,30.105,0.893,1.244
Sinusoid,12-Stretch,584.400,30.108,0.896,1.220
Sinusoid,12-Stretch,584.600,30.111,0.899,1.244
Sinusoid,12-Stretch,584.800,30.115,0.903,1.244
Sinusoid,12-Stretch,585.000,30.118,0.906,1.244
Sinusoid,12-Stretch,585.200,30.122,0.91,1.244
Sinusoid,12-Stretch,585.400,30.125,0.913,1.244
Sinusoid,12-Stretch,585.600,30.129,0.917,1.220
Sinusoid,12-Stretch,585.800,30.132,0.92,1.244
Sinusoid,12-Stretch,586.000,30.136,0.924,1.244
Sinusoid,12-Stretch,586.200,30.139,0.927,1.244
Sinusoid,12-Stretch,586.400,30.142,0.93,1.269
Sinusoid,12-Stretch,586.600,30.146,0.934,1.269
Sinusoid,12-Stretch,586.800,30.149,0.937,1.244
Sinusoid,12-Stretch,587.000,30.153,0.941,1.318
Sinusoid,12-Stretch,587.200,30.156,0.944,1.269
Sinusoid,12-Stretch,587.400,30.16,0.948,1.269
Sinusoid,12-Stretch,587.600,30.163,0.951,1.342
Sinusoid,12-Stretch,587.800,30.165,0.953,1.269
Sinusoid,12-Stretch,588.000,30.17,0.958,1.293
Sinusoid,12-Stretch,588.200,30.171,0.959,1.293
Sinusoid,12-Stretch,588.400,30.172,0.96,1.244
Sinusoid,12-Stretch,588.600,30.173,0.961,1.318
Sinusoid,12-Stretch,588.800,30.175,0.963,1.244
Sinusoid,12-Stretch,589.000,30.176,0.964,1.269
Sinusoid,12-Stretch,589.200,30.177,0.965,1.293
Sinusoid,12-Stretch,589.400,30.178,0.966,1.244
Sinusoid,12-Stretch,589.600,30.179,0.967,1.293
Sinusoid,12-Stretch,589.800,30.18,0.968,1.269
Sinusoid,12-Stretch,590.000,30.182,0.97,1.244
Sinusoid,12-Stretch,590.200,30.182,0.97,1.318
Sinusoid,12-Stretch,590.400,30.184,0.972,1.269
Sinusoid,12-Stretch,590.600,30.185,0.973,1.269
Sinusoid,12-Stretch,590.800,30.186,0.974,1.318
Sinusoid,12-Stretch,591.000,30.187,0.975,1.244
Sinusoid,12-Stretch,591.200,30.188,0.976,1.318
Sinusoid,12-Stretch,591.400,30.19,0.978,1.269
Sinusoid,12-Stretch,591.600,30.191,0.979,1.244
Sinusoid,12-Stretch,591.800,30.191,0.979,1.293
Sinusoid,12-Recover,591.830,30.191,0.979,1.293
Sinusoid,12-Recover,592.030,30.183,0.971,1.293
Sinusoid,12-Recover,592.230,30.178,0.966,1.269
Sinusoid,12-Recover,592.430,30.173,0.961,1.342
Sinusoid,12-Recover,592.630,30.168,0.956,1.244
Sinusoid,12-Recover,592.830,30.165,0.953,1.293
Sinusoid,12-Recover,593.030,30.148,0.936,1.269
Sinusoid,12-Recover,593.230,30.134,0.922,1.244
Sinusoid,12-Recover,593.430,30.12,0.908,1.244
Sinusoid,12-Recover,593.630,30.106,0.894,1.220
Sinusoid,12-Recover,593.830,30.095,0.883,1.244
Sinusoid,12-Recover,594.030,30.071,0.859,1.196
Sinusoid,12-Recover,594.230,30.048,0.836,1.049
Sinusoid,12-Recover,594.430,30.027,0.815,1.098
Sinusoid,12-Recover,594.630,30.004,0.792,1.049
Sinusoid,12-Recover,594.830,29.987,0.775,1.049
Sinusoid,12-Recover,595.030,29.958,0.746,1.049
Sinusoid,12-Recover,595.230,29.931,0.719,0.927
Sinusoid,12-Recover,595.430,29.903,0.691,0.878
Sinusoid,12-Recover,595.630,29.875,0.663,0.878
Sinusoid,12-Recover,595.830,29.852,0.64,0.854
Sinusoid,12-Recover,596.030,29.82,0.608,0.902
Sinusoid,12-Recover,596.230,29.789,0.577,0.829
Sinusoid,12-Recover,596.430,29.758,0.546,0.854
Sinusoid,12-Recover,596.630,29.727,0.515,0.780
Sinusoid,12-Recover,596.830,29.702,0.49,0.756
Sinusoid,12-Recover,597.030,29.67,0.458,0.658
Sinusoid,12-Recover,597.230,29.639,0.427,0.585
Sinusoid,12-Recover,597.430,29.608,0.396,0.634
Sinusoid,12-Recover,597.630,29.577,0.365,0.536
Sinusoid,12-Recover,597.830,29.552,0.34,0.463
Sinusoid,12-Recover,598.030,29.522,0.31,0.463
Sinusoid,12-Recover,598.230,29.494,0.282,0.414
Sinusoid,12-Recover,598.430,29.466,0.254,0.414
Sinusoid,12-Recover,598.630,29.438,0.226,0.340
Sinusoid,12-Recover,598.830,29.416,0.204,0.365
Sinusoid,12-Recover,599.030,29.392,0.18,0.267
Sinusoid,12-Recover,599.230,29.37,0.158,0.267
Sinusoid,12-Recover,599.430,29.348,0.136,0.267
Sinusoid,12-Recover,599.630,29.326,0.114,0.120
Sinusoid,12-Recover,599.830,29.308,0.096,0.145
Sinusoid,12-Recover,600.030,29.291,0.079,0.120
Sinusoid,12-Recover,600.230,29.277,0.065,0.072
Sinusoid,12-Recover,600.430,29.263,0.051,0.072
Sinusoid,12-Recover,600.630,29.249,0.037,0.072
Sinusoid,12-Recover,600.830,29.237,0.025,0.072
Sinusoid,12-Recover,601.030,29.229,0.017,0.072
Sinusoid,12-Recover,601.230,29.224,0.012,0.072
Sinusoid,12-Recover,601.430,29.22,0.008,0.072
Sinusoid,12-Recover,601.630,29.215,0.003,0.047
Sinusoid,13-Stretch,601.830,29.212,0,0.023
Sinusoid,13-Stretch,602.030,29.216,0.004,0.072
Sinusoid,13-Stretch,602.230,29.218,0.006,0.047
Sinusoid,13-Stretch,602.430,29.219,0.007,0.072
Sinusoid,13-Stretch,602.630,29.22,0.008,0.072
Sinusoid,13-Stretch,602.830,29.221,0.009,0.072
Sinusoid,13-Stretch,603.030,29.222,0.01,0.072
Sinusoid,13-Stretch,603.230,29.223,0.011,0.072
Sinusoid,13-Stretch,603.430,29.224,0.012,0.072
Sinusoid,13-Stretch,603.630,29.225,0.013,0.072
Sinusoid,13-Stretch,603.830,29.227,0.015,0.072
Sinusoid,13-Stretch,604.030,29.228,0.016,0.072
Sinusoid,13-Stretch,604.230,29.229,0.017,0.072
Sinusoid,13-Stretch,604.430,29.23,0.018,0.072
Sinusoid,13-Stretch,604.630,29.231,0.019,0.072
Sinusoid,13-Stretch,604.830,29.233,0.021,0.072
Sinusoid,13-Stretch,605.030,29.234,0.022,0.072
Sinusoid,13-Stretch,605.230,29.235,0.023,0.072
Sinusoid,13-Stretch,605.430,29.236,0.024,0.072
Sinusoid,13-Stretch,605.630,29.237,0.025,0.072
Sinusoid,13-Stretch,605.830,29.237,0.025,0.072
Sinusoid,13-Stretch,606.030,29.244,0.032,0.072
Sinusoid,13-Stretch,606.230,29.247,0.035,0.072
Sinusoid,13-Stretch,606.430,29.251,0.039,0.072
Sinusoid,13-Stretch,606.630,29.255,0.043,0.072
Sinusoid,13-Stretch,606.830,29.258,0.046,0.072
Sinusoid,13-Stretch,607.030,29.261,0.049,0.096
Sinusoid,13-Stretch,607.230,29.264,0.052,0.072
Sinusoid,13-Stretch,607.430,29.268,0.056,0.096
Sinusoid,13-Stretch,607.630,29.272,0.06,0.072
Sinusoid,13-Stretch,607.830,29.275,0.063,0.120
Sinusoid,13-Stretch,608.030,29.278,0.066,0.169
Sinusoid,13-Stretch,608.230,29.282,0.07,0.096
Sinusoid,13-Stretch,608.430,29.285,0.073,0.169
Sinusoid,13-Stretch,608.630,29.289,0.077,0.096
Sinusoid,13-Stretch,608.830,29.292,0.08,0.120
Sinusoid,13-Stretch,609.030,29.295,0.083,0.169
Sinusoid,13-Stretch,609.230,29.299,0.087,0.072
Sinusoid,13-Stretch,609.430,29.303,0.091,0.145
Sinusoid,13-Stretch,609.630,29.306,0.094,0.145
Sinusoid,13-Stretch,609.830,29.308,0.096,0.096
Sinusoid,13-Stretch,610.030,29.316,0.104,0.169
Sinusoid,13-Stretch,610.230,29.321,0.109,0.120
Sinusoid,13-Stretch,610.430,29.327,0.115,0.218
Sinusoid,13-Stretch,610.630,29.332,0.12,0.243
Sinusoid,13-Stretch,610.830,29.337,0.125,0.267
Sinusoid,13-Stretch,611.030,29.343,0.131,0.267
Sinusoid,13-Stretch,611.230,29.348,0.136,0.267
Sinusoid,13-Stretch,611.430,29.354,0.142,0.267
Sinusoid,13-Stretch,611.630,29.359,0.147,0.267
Sinusoid,13-Stretch,611.830,29.364,0.152,0.267
Sinusoid,13-Stretch,612.030,29.369,0.157,0.267
Sinusoid,13-Stretch,612.230,29.375,0.163,0.267
Sinusoid,13-Stretch,612.430,29.38,0.168,0.267
Sinusoid,13-Stretch,612.630,29.385,0.173,0.292
Sinusoid,13-Stretch,612.830,29.39,0.178,0.292
Sinusoid,13-Stretch,613.030,29.396,0.184,0.292
Sinusoid,13-Stretch,613.230,29.401,0.189,0.340
Sinusoid,13-Stretch,613.430,29.407,0.195,0.292
Sinusoid,13-Stretch,613.630,29.412,0.2,0.316
Sinusoid,13-Stretch,613.830,29.416,0.204,0.365
Sinusoid,13-Stretch,614.030,29.425,0.213,0.267
Sinusoid,13-Stretch,614.230,29.432,0.22,0.340
Sinusoid,13-Stretch,614.430,29.438,0.226,0.340
Sinusoid,13-Stretch,614.630,29.445,0.233,0.365
Sinusoid,13-Stretch,614.830,29.452,0.24,0.438
Sinusoid,13-Stretch,615.030,29.459,0.247,0.438
Sinusoid,13-Stretch,615.230,29.465,0.253,0.438
Sinusoid,13-Stretch,615.430,29.472,0.26,0.438
Sinusoid,13-Stretch,615.630,29.479,0.267,0.438
Sinusoid,13-Stretch,615.830,29.486,0.274,0.438
Sinusoid,13-Stretch,616.030,29.492,0.28,0.414
Sinusoid,13-Stretch,616.230,29.499,0.287,0.438
Sinusoid,13-Stretch,616.430,29.506,0.294,0.414
Sinusoid,13-Stretch,616.630,29.513,0.301,0.463
Sinusoid,13-Stretch,616.830,29.519,0.307,0.463
Sinusoid,13-Stretch,617.030,29.526,0.314,0.463
Sinusoid,13-Stretch,617.230,29.533,0.321,0.463
Sinusoid,13-Stretch,617.430,29.54,0.328,0.463
Sinusoid,13-Stretch,617.630,29.547,0.335,0.463
Sinusoid,13-Stretch,617.830,29.552,0.34,0.463
Sinusoid,13-Stretch,618.030,29.561,0.349,0.487
Sinusoid,13-Stretch,618.230,29.569,0.357,0.511
Sinusoid,13-Stretch,618.430,29.576,0.364,0.609
Sinusoid,13-Stretch,618.630,29.584,0.372,0.560
Sinusoid,13-Stretch,618.830,29.591,0.379,0.634
Sinusoid,13-Stretch,619.030,29.599,0.387,0.585
Sinusoid,13-Stretch,619.230,29.606,0.394,0.560
Sinusoid,13-Stretch,619.430,29.614,0.402,0.634
Sinusoid,13-Stretch,619.630,29.621,0.409,0.560
Sinusoid,13-Stretch,619.830,29.629,0.417,0.609
Sinusoid,13-Stretch,620.030,29.636,0.424,0.634
Sinusoid,13-Stretch,620.230,29.644,0.432,0.634
Sinusoid,13-Stretch,620.430,29.651,0.439,0.658
Sinusoid,13-Stretch,620.630,29.659,0.447,0.658
Sinusoid,13-Stretch,620.830,29.666,0.454,0.658
Sinusoid,13-Stretch,621.030,29.674,0.462,0.658
Sinusoid,13-Stretch,621.230,29.681,0.469,0.682
Sinusoid,13-Stretch,621.430,29.688,0.476,0.731
Sinusoid,13-Stretch,621.630,29.696,0.484,0.805
Sinusoid,13-Stretch,621.830,29.702,0.49,0.756
Sinusoid,13-Stretch,622.030,29.712,0.5,0.805
Sinusoid,13-Stretch,622.230,29.719,0.507,0.780
Sinusoid,13-Stretch,622.430,29.727,0.515,0.756
Sinusoid,13-Stretch,622.630,29.734,0.522,0.829
Sinusoid,13-Stretch,622.830,29.742,0.53,0.756
Sinusoid,13-Stretch,623.030,29.749,0.537,0.780
Sinusoid,13-Stretch,623.230,29.756,0.544,0.854
Sinusoid,13-Stretch,623.430,29.764,0.552,0.829
Sinusoid,13-Stretch,623.630,29.772,0.56,0.854
Sinusoid,13-Stretch,623.830,29.779,0.567,0.854
Sinusoid,13-Stretch,624.030,29.786,0.574,0.854
Sinusoid,13-Stretch,624.230,29.794,0.582,0.829
Sinusoid,13-Stretch,624.430,29.801,0.589,0.829
Sinusoid,13-Stretch,624.630,29.809,0.597,0.805
Sinusoid,13-Stretch,624.830,29.816,0.604,0.878
Sinusoid,13-Stretch,625.030,29.824,0.612,0.878
Sinusoid,13-Stretch,625.230,29.831,0.619,0.878
Sinusoid,13-Stretch,625.430,29.838,0.626,0.878
Sinusoid,13-Stretch,625.630,29.846,0.634,0.854
Sinusoid,13-Stretch,625.830,29.852,0.64,0.854
Sinusoid,13-Stretch,626.030,29.861,0.649,0.854
Sinusoid,13-Stretch,626.230,29.868,0.656,0.854
Sinusoid,13-Stretch,626.430,29.874,0.662,0.854
Sinusoid,13-Stretch,626.630,29.881,0.669,0.878
Sinusoid,13-Stretch,626.830,29.888,0.676,0.854
Sinusoid,13-Stretch,627.030,29.894,0.682,0.927
Sinusoid,13-Stretch,627.230,29.901,0.689,0.927
Sinusoid,13-Stretch,627.430,29.908,0.696,0.878
Sinusoid,13-Stretch,627.630,29.915,0.703,0.951
Sinusoid,13-Stretch,627.830,29.921,0.709,0.878
Sinusoid,13-Stretch,628.030,29.928,0.716,0.902
Sinusoid,13-Stretch,628.230,29.935,0.723,0.951
Sinusoid,13-Stretch,628.430,29.942,0.73,0.951
Sinusoid,13-Stretch,628.630,29.948,0.736,1.049
Sinusoid,13-Stretch,628.830,29.955,0.743,1.049
Sinusoid,13-Stretch,629.030,29.962,0.75,1.049
Sinusoid,13-Stretch,629.230,29.968,0.756,1.049
Sinusoid,13-Stretch,629.430,29.975,0.763,1.049
Sinusoid,13-Stretch,629.630,29.982,0.77,1.049
Sinusoid,13-Stretch,629.830,29.987,0.775,1.049
Sinusoid,13-Stretch,630.030,29.995,0.783,1.073
Sinusoid,13-Stretch,630.230,30,0.788,1.049
Sinusoid,13-Stretch,630.430,30.006,0.794,1.098
Sinusoid,13-Stretch,630.630,30.011,0.799,1.049
Sinusoid,13-Stretch,630.830,30.016,0.804,1.122
Sinusoid,13-Stretch,631.030,30.021,0.809,1.073
Sinusoid,13-Stretch,631.230,30.027,0.815,1.098
Sinusoid,13-Stretch,631.430,30.032,0.82,1.147
Sinusoid,13-Stretch,631.630,30.038,0.826,1.049
Sinusoid,13-Stretch,631.830,30.043,0.831,1.122
Sinusoid,13-Stretch,632.030,30.048,0.836,1.098
Sinusoid,13-Stretch,632.230,30.053,0.841,1.073
Sinusoid,13-Stretch,632.430,30.059,0.847,1.147
Sinusoid,13-Stretch,632.630,30.064,0.852,1.147
Sinusoid,13-Stretch,632.830,30.069,0.857,1.171
Sinusoid,13-Stretch,633.030,30.075,0.863,1.196
Sinusoid,13-Stretch,633.230,30.08,0.868,1.244
Sinusoid,13-Stretch,633.430,30.085,0.873,1.244
Sinusoid,13-Stretch,633.630,30.091,0.879,1.244
Sinusoid,13-Stretch,633.830,30.095,0.883,1.244
Sinusoid,13-Stretch,634.030,30.101,0.889,1.244
Sinusoid,13-Stretch,634.230,30.105,0.893,1.220
Sinusoid,13-Stretch,634.430,30.108,0.896,1.244
Sinusoid,13-Stretch,634.630,30.111,0.899,1.220
Sinusoid,13-Stretch,634.830,30.115,0.903,1.244
Sinusoid,13-Stretch,635.030,30.118,0.906,1.244
Sinusoid,13-Stretch,635.230,30.122,0.91,1.220
Sinusoid,13-Stretch,635.430,30.125,0.913,1.244
Sinusoid,13-Stretch,635.630,30.128,0.916,1.244
Sinusoid,13-Stretch,635.830,30.132,0.92,1.244
Sinusoid,13-Stretch,636.030,30.136,0.924,1.244
Sinusoid,13-Stretch,636.230,30.139,0.927,1.269
Sinusoid,13-Stretch,636.430,30.142,0.93,1.244
Sinusoid,13-Stretch,636.630,30.146,0.934,1.318
Sinusoid,13-Stretch,636.830,30.149,0.937,1.244
Sinusoid,13-Stretch,637.030,30.153,0.941,1.269
Sinusoid,13-Stretch,637.230,30.156,0.944,1.342
Sinusoid,13-Stretch,637.430,30.159,0.947,1.244
Sinusoid,13-Stretch,637.630,30.163,0.951,1.293
Sinusoid,13-Stretch,637.830,30.165,0.953,1.342
Sinusoid,13-Stretch,638.030,30.17,0.958,1.244
Sinusoid,13-Stretch,638.230,30.171,0.959,1.318
Sinusoid,13-Stretch,638.430,30.172,0.96,1.269
Sinusoid,13-Stretch,638.630,30.173,0.961,1.269
Sinusoid,13-Stretch,638.830,30.175,0.963,1.342
Sinusoid,13-Stretch,639.030,30.176,0.964,1.269
Sinusoid,13-Stretch,639.230,30.177,0.965,1.293
Sinusoid,13-Stretch,639.430,30.178,0.966,1.318
Sinusoid,13-Stretch,639.630,30.179,0.967,1.293
Sinusoid,13-Stretch,639.830,30.18,0.968,1.293
Sinusoid,13-Stretch,640.030,30.182,0.97,1.293
Sinusoid,13-Stretch,640.230,30.182,0.97,1.269
Sinusoid,13-Stretch,640.430,30.184,0.972,1.342
Sinusoid,13-Stretch,640.630,30.185,0.973,1.244
Sinusoid,13-Stretch,640.830,30.186,0.974,1.293
Sinusoid,13-Stretch,641.030,30.187,0.975,1.342
Sinusoid,13-Stretch,641.230,30.188,0.976,1.269
Sinusoid,13-Stretch,641.430,30.19,0.978,1.293
Sinusoid,13-Stretch,641.630,30.191,0.979,1.293
Sinusoid,13-Stretch,641.830,30.191,0.979,1.269
Sinusoid,13-Recover,641.860,30.191,0.979,1.269
Sinusoid,13-Recover,642.060,30.183,0.971,1.293
Sinusoid,13-Recover,642.260,30.178,0.966,1.244
Sinusoid,13-Recover,642.460,30.173,0.961,1.269
Sinusoid,13-Recover,642.660,30.168,0.956,1.318
Sinusoid,13-Recover,642.860,30.165,0.953,1.244
Sinusoid,13-Recover,643.060,30.148,0.936,1.293
Sinusoid,13-Recover,643.260,30.134,0.922,1.293
Sinusoid,13-Recover,643.460,30.12,0.908,1.244
Sinusoid,13-Recover,643.660,30.106,0.894,1.244
Sinusoid,13-Recover,643.860,30.095,0.883,1.244
Sinusoid,13-Recover,644.060,30.071,0.859,1.171
Sinusoid,13-Recover,644.260,30.049,0.837,1.147
Sinusoid,13-Recover,644.460,30.027,0.815,1.049
Sinusoid,13-Recover,644.660,30.005,0.793,1.049
Sinusoid,13-Recover,644.860,29.987,0.775,1.049
Sinusoid,13-Recover,645.060,29.959,0.747,1.025
Sinusoid,13-Recover,645.260,29.931,0.719,0.927
Sinusoid,13-Recover,645.460,29.903,0.691,0.878
Sinusoid,13-Recover,645.660,29.875,0.663,0.902
Sinusoid,13-Recover,645.860,29.852,0.64,0.878
Sinusoid,13-Recover,646.060,29.82,0.608,0.854
Sinusoid,13-Recover,646.260,29.789,0.577,0.829
Sinusoid,13-Recover,646.460,29.758,0.546,0.756
Sinusoid,13-Recover,646.660,29.727,0.515,0.805
Sinusoid,13-Recover,646.860,29.702,0.49,0.731
Sinusoid,13-Recover,647.060,29.671,0.459,0.634
Sinusoid,13-Recover,647.260,29.64,0.428,0.634
Sinusoid,13-Recover,647.460,29.609,0.397,0.536
Sinusoid,13-Recover,647.660,29.577,0.365,0.560
Sinusoid,13-Recover,647.860,29.552,0.34,0.463
Sinusoid,13-Recover,648.060,29.523,0.311,0.463
Sinusoid,13-Recover,648.260,29.495,0.283,0.438
Sinusoid,13-Recover,648.460,29.467,0.255,0.438
Sinusoid,13-Recover,648.660,29.439,0.227,0.340
Sinusoid,13-Recover,648.860,29.416,0.204,0.292
Sinusoid,13-Recover,649.060,29.392,0.18,0.340
Sinusoid,13-Recover,649.260,29.37,0.158,0.267
Sinusoid,13-Recover,649.460,29.348,0.136,0.267
Sinusoid,13-Recover,649.660,29.326,0.114,0.218
Sinusoid,13-Recover,649.860,29.308,0.096,0.072
Sinusoid,13-Recover,650.060,29.292,0.08,0.145
Sinusoid,13-Recover,650.260,29.277,0.065,0.120
Sinusoid,13-Recover,650.460,29.263,0.051,0.072
Sinusoid,13-Recover,650.660,29.249,0.037,0.072
Sinusoid,13-Recover,650.860,29.237,0.025,0.072
Sinusoid,13-Recover,651.060,29.229,0.017,0.072
Sinusoid,13-Recover,651.260,29.224,0.012,0.072
Sinusoid,13-Recover,651.460,29.22,0.008,0.047
Sinusoid,13-Recover,651.660,29.215,0.003,0.047
Sinusoid,13-Recover,651.860,29.212,0,0.023
Sinusoid,14-Stretch,651.870,29.212,0,0.023
Sinusoid,14-Stretch,652.070,29.216,0.004,0.072
Sinusoid,14-Stretch,652.270,29.218,0.006,0.047
Sinusoid,14-Stretch,652.470,29.219,0.007,0.072
Sinusoid,14-Stretch,652.670,29.22,0.008,0.072
Sinusoid,14-Stretch,652.870,29.221,0.009,0.047
Sinusoid,14-Stretch,653.070,29.222,0.01,0.072
Sinusoid,14-Stretch,653.270,29.223,0.011,0.072
Sinusoid,14-Stretch,653.470,29.224,0.012,0.072
Sinusoid,14-Stretch,653.670,29.225,0.013,0.072
Sinusoid,14-Stretch,653.870,29.227,0.015,0.072
Sinusoid,14-Stretch,654.070,29.228,0.016,0.072
Sinusoid,14-Stretch,654.270,29.229,0.017,0.072
Sinusoid,14-Stretch,654.470,29.23,0.018,0.072
Sinusoid,14-Stretch,654.670,29.231,0.019,0.072
Sinusoid,14-Stretch,654.870,29.233,0.021,0.072
Sinusoid,14-Stretch,655.070,29.234,0.022,0.072
Sinusoid,14-Stretch,655.270,29.235,0.023,0.072
Sinusoid,14-Stretch,655.470,29.236,0.024,0.072
Sinusoid,14-Stretch,655.670,29.237,0.025,0.072
Sinusoid,14-Stretch,655.870,29.237,0.025,0.072
Sinusoid,14-Stretch,656.070,29.244,0.032,0.072
Sinusoid,14-Stretch,656.270,29.248,0.036,0.072
Sinusoid,14-Stretch,656.470,29.251,0.039,0.072
Sinusoid,14-Stretch,656.670,29.255,0.043,0.072
Sinusoid,14-Stretch,656.870,29.258,0.046,0.072
Sinusoid,14-Stretch,657.070,29.261,0.049,0.072
Sinusoid,14-Stretch,657.270,29.265,0.053,0.096
Sinusoid,14-Stretch,657.470,29.268,0.056,0.096
Sinusoid,14-Stretch,657.670,29.272,0.06,0.145
Sinusoid,14-Stretch,657.870,29.275,0.063,0.072
Sinusoid,14-Stretch,658.070,29.279,0.067,0.145
Sinusoid,14-Stretch,658.270,29.282,0.07,0.120
Sinusoid,14-Stretch,658.470,29.286,0.074,0.096
Sinusoid,14-Stretch,658.670,29.289,0.077,0.169
Sinusoid,14-Stretch,658.870,29.292,0.08,0.096
Sinusoid,14-Stretch,659.070,29.296,0.084,0.120
Sinusoid,14-Stretch,659.270,29.299,0.087,0.169
Sinusoid,14-Stretch,659.470,29.303,0.091,0.072
Sinusoid,14-Stretch,659.670,29.306,0.094,0.145
Sinusoid,14-Stretch,659.870,29.308,0.096,0.145
Sinusoid,14-Stretch,660.070,29.316,0.104,0.120
Sinusoid,14-Stretch,660.270,29.321,0.109,0.169
Sinusoid,14-Stretch,660.470,29.327,0.115,0.120
Sinusoid,14-Stretch,660.670,29.332,0.12,0.267
Sinusoid,14-Stretch,660.870,29.338,0.126,0.267
Sinusoid,14-Stretch,661.070,29.343,0.131,0.267
Sinusoid,14-Stretch,661.270,29.348,0.136,0.267
Sinusoid,14-Stretch,661.470,29.354,0.142,0.267
Sinusoid,14-Stretch,661.670,29.359,0.147,0.267
Sinusoid,14-Stretch,661.870,29.364,0.152,0.267
Sinusoid,14-Stretch,662.070,29.369,0.157,0.267
Sinusoid,14-Stretch,662.270,29.375,0.163,0.267
Sinusoid,14-Stretch,662.470,29.38,0.168,0.267
Sinusoid,14-Stretch,662.670,29.386,0.174,0.267
Sinusoid,14-Stretch,662.870,29.391,0.179,0.316
Sinusoid,14-Stretch,663.070,29.396,0.184,0.292
Sinusoid,14-Stretch,663.270,29.401,0.189,0.292
Sinusoid,14-Stretch,663.470,29.407,0.195,0.365
Sinusoid,14-Stretch,663.670,29.412,0.2,0.292
Sinusoid,14-Stretch,663.870,29.416,0.204,0.316
Sinusoid,14-Stretch,664.070,29.425,0.213,0.365
Sinusoid,14-Stretch,664.270,29.432,0.22,0.267
Sinusoid,14-Stretch,664.470,29.439,0.227,0.340
Sinusoid,14-Stretch,664.670,29.446,0.234,0.389
Sinusoid,14-Stretch,664.870,29.452,0.24,0.463
Sinusoid,14-Stretch,665.070,29.459,0.247,0.438
Sinusoid,14-Stretch,665.270,29.466,0.254,0.438
Sinusoid,14-Stretch,665.470,29.472,0.26,0.463
Sinusoid,14-Stretch,665.670,29.479,0.267,0.438
Sinusoid,14-Stretch,665.870,29.486,0.274,0.438
Sinusoid,14-Stretch,666.070,29.493,0.281,0.438
Sinusoid,14-Stretch,666.270,29.499,0.287,0.414
Sinusoid,14-Stretch,666.470,29.506,0.294,0.438
Sinusoid,14-Stretch,666.670,29.513,0.301,0.414
Sinusoid,14-Stretch,666.870,29.519,0.307,0.463
Sinusoid,14-Stretch,667.070,29.526,0.314,0.463
Sinusoid,14-Stretch,667.270,29.533,0.321,0.463
Sinusoid,14-Stretch,667.470,29.54,0.328,0.463
Sinusoid,14-Stretch,667.670,29.547,0.335,0.463
Sinusoid,14-Stretch,667.870,29.552,0.34,0.463
Sinusoid,14-Stretch,668.070,29.562,0.35,0.487
Sinusoid,14-Stretch,668.270,29.569,0.357,0.511
Sinusoid,14-Stretch,668.470,29.577,0.365,0.585
Sinusoid,14-Stretch,668.670,29.584,0.372,0.609
Sinusoid,14-Stretch,668.870,29.591,0.379,0.536
Sinusoid,14-Stretch,669.070,29.599,0.387,0.634
Sinusoid,14-Stretch,669.270,29.607,0.395,0.585
Sinusoid,14-Stretch,669.470,29.614,0.402,0.585
Sinusoid,14-Stretch,669.670,29.622,0.41,0.634
Sinusoid,14-Stretch,669.870,29.629,0.417,0.585
Sinusoid,14-Stretch,670.070,29.637,0.425,0.658
